British Gas Business," 182,708.56 "
British Gas Services Ltd," 1,274,744.05 "
British Telecommunications Plc," 28,614.68 "
Brixton Advice Centre," 6,500.00 "
Brixton St. Vincents Community Centre," 4,000.00 "
Broadgate Communications," 1,500.00 "
Broadway," 30,659.84 "
Broomwood Hall School," 4,574.00 "
Browne Jacobson Solicitors," 1,025.00 "
Brymills Livestock Enterprises," 5,945.20 "
Bryn Melyn Care Ltd," 19,098.21 "
BT Global Services," 8,431.21 "
Building Schools for the Future Investments LLP," 5,000.00 "
BUPA Care Homes," 64,725.97 "
BUPA Care Services," 3,777.65 "
Burgess Park Care Centre," 17,093.91 "
C2C Rail Ltd," 2,844.00 "
Calfordseaden," 1,800.00 "
Cambian Care Services," 74,845.67 "
Camden Lodge Residential Care Home," 2,435.71 "
Camelot Property Management, 923.51 
Cameron Lodge Residential Care," 4,224.64 "
Camphill Village Trust, 639.80 
Capita Symonds Ltd, 680.75 
Capital Cars," 7,307.00 "
Care and Residential Homes Ltd," 2,281.16 "
Care of Three Ltd," 5,759.18 "
Care Support Services Ltd," 6,177.86 "
Care Unlimited," 62,320.95 "
Care2Share Residential Family Centre," 5,052.50 "
CareOLine, 747.50 
Caretech Community Services Ltd," 92,387.94 "
Carol Platteuw," 1,416.70 "
Cartel Security Systems Plc," 15,343.88 "
Cascade Care," 7,299.92 "
Castle Care," 15,836.62 "
Castlebar Health Care Ltd," 15,058.14 "
Castlebeck Care (Teesdale) Ltd," 6,159.08 "
Cavendish Lodge Nursery," 5,757.00 "
Cavendish School," 9,000.00 "
Centre Academy," 12,550.00 "
Centrepoint Soho Ltd," 48,835.44 "
Chain Gang Limited," 1,307.01 "
Charing Healthcare," 1,753.71 "
Charles Allotey & Co," 27,488.08 "
Charles Donkoh," 1,240.00 "
Charlie Chaplin," 14,000.00 "
Charlie Chaplin Adventure Playground," 1,000.00 "
Chatsworth Baptist Church Pre-School," 4,225.00 "
Chatsworth Care," 42,438.38 "
CHD (Care Homes) Ltd," 1,443.85 "
Cherrycroft Care Home Limited," 3,198.27 "
Chigwell Construction (London) Ltd," 28,178.00 "
Child Focus Fostering Agency," 5,012.40 "
Childcare Vouchers Ltd.," 32,450.67 "
Children First Fostering Agency Ltd," 25,190.73 "
Children of All Nations," 6,086.90 "
Childrens World Nursery," 2,753.00 "
Choice Support," 3,234.84 "
Christ the King Residential Care Homes Ltd," 2,012.83 "
Christy Idahosa, 768.00 
Chrysalis Care," 10,284.64 "
Chrysalis Community Care Group Ltd," 18,608.46 "
Chubb Fire Ltd," 1,566.70 "
Citibank NA," 3,326.37 "
City B Group," 3,291.60 "
City Suburban Tree Surgeons," 9,345.00 "
Civica Ltd," 2,700.01 "
Clapham Community Project," 32,544.00 "
Clapham Montessori Nursery," 3,086.00 "
Clapham Park Montessori," 2,146.00 "
Clapham Park Project," 12,680.00 "
Clarence Nursing Home," 1,297.09 "
Clarendon Nursing Home," 1,458.77 "
CLASSROOM," 1,665.00 "
Claydon Heating Limited," 5,180.90 "
CLEAPSS," 2,233.38 "
Clear Channel UK Ltd," 2,600.00 "
Clifton Manor," 31,085.87 "
Clsh Management Ltd, 557.35 
Cmg Homes Ltd," 148,285.50 "
Cobbetts LLP," 4,503.10 "
Cognithan Ltd," 25,134.18 "
College Engineering Services," 3,800.00 "
Collinstown Construction Ltd," 11,319.39 "
Colombo Street Sports & Community Centre," 4,951.00 "
Community Housing & Therapy," 7,701.25 "
Community Links Services," 9,872.99 "
Community Trust Housing," 2,479.20 "
Compass," 78,750.00 "
Complete Building Solutions," 2,709.84 "
Computacenter (UK) Ltd, 861.33 
Condover College Ltd," 15,353.70 "
Conquest Hotel," 3,930.00 "
Consensa Care," 14,469.60 "
Consensus Healthcare Ltd," 27,796.75 "
Consort Property Management," 11,859.36 "
Contract Homes," 16,165.00 "
Cool Milk Ltd," 2,325.60 "
Cottisbraine House," 2,456.93 "
Count On Us," 3,130.00 "
Courier Cars," 2,739.55 "
Cowley EMB Ltd," 35,639.43 "
Cranfield Investments Ltd," 6,493.79 "
Creative Environmental Networks," 5,952.56 "
Creative Support Ltd," 20,910.32 "
Credo Care Ltd," 5,992.00 "
Cricklade House," 3,760.20 "
Criminal Records Bureau," 10,620.00 "
Crofton Design," 10,098.99 "
Croham Care Services," 3,296.64 "
Crowndale Medical Centre," 2,368.00 "
Crownwise Ltd," 39,345.21 "
Crystal Cleaning Supplies," 3,659.01 "
Crystal Palace Diving Club," 1,325.00 "
Crystal Rest Home," 6,412.85 "
CST Environmental & Acoustics Consultants," 4,875.50 "
CT Plus," 9,909.66 "
Cunningham Lindsey United Kingdom," 70,000.00 "
Cuttle Construction Ltd," 12,619.07 "
Cycle Training UK Ltd," 12,399.00 "
Cyclescheme Ltd," 2,385.74 "
CYL Community Youth London," 3,500.00 "
D Sully & Son Limited," 3,407.39 "
Database Developments Ltd," 10,831.00 "
David Lewis Centre," 35,735.02 "
David Sanders Consulting Ltd," 3,800.00 "
David Whiteside Education Ltd," 1,275.00 "
Dawson & Son Electrical Contractors Ltd, 900.00 
Deafblind UK," 1,543.21 "
Deepdene Care Limited," 30,937.13 "
Dell Computer Corporation Ltd," 6,980.00 "
Deloitte LLP," 37,374.69 "
Denhan International," 398,264.68 "
Devonshires Solicitors," 3,846.50 "
Diamond Build Plc," 14,349.00 "
Disability Adaptation Consultancy Services Ltd," 5,907.29 "
District Surveyors Association Ltd," 2,651.99 "
Dobbs Construction," 18,742.40 "
Dobson White Boulcott Ltd," 3,898.78 "
Dove House Nursery School," 1,512.00 "
Downing (Chertsey Road) Ltd," 4,681.97 "
Drewstead Lodge," 2,531.86 "
Dudwell St. Mary Care Home," 1,326.54 "
Dunheved Lodge," 10,803.91 "
Durrants Press Cuttings Ltd, 600.42 
DWL Commercial Projects Ltd," 6,707.38 "
Dyslexia Assessment & Consultancy," 1,195.00 "
Dyslexia Specialist - Kim Brown, 750.00 
Eagle House School," 51,541.34 "
East View Housing," 4,290.71 "
Eaves Housing For Women Ltd," 5,488.33 "
eBizApps," 2,100.00 "
Ebonycare," 23,203.53 "
Eclectic Productions," 3,125.00 "
Ecotricity, 645.45 
Edf Energy Plc," 94,499.85 "
Edmund & Sons, 740.00 
Edmundson Electricals Ltd," 1,077.60 "
Education Development International," 1,687.00 "
Edward Ofori- Afriye," 4,800.00 "
Ekaya Housing Association Ltd," 23,738.40 "
Elementa Consulting Ltd," 3,437.94 "
Elizabeth Court Rest Home," 1,262.63 "
Elizabethan Security," 1,995.12 "
Ellis Williams Architects," 19,550.00 "
Elm Park Nursery," 8,709.00 "
Elmwood Nursing Home," 1,590.43 "
EMM LANE AND WESTBANK CARE HOME," 1,710.73 "
Enara Ltd," 2,703.15 "
Encription Ltd, 700.00 
Energy Auditing Agency Limited," 5,597.00 "
Engage Lambeth Limited," 898,370.53 "
English Churches Housing Group," 34,928.64 "
Enigma Systems," 5,750.00 "
Enmore Lodge Ltd," 2,241.96 "
Environment Agency," 209,517.00 "
EPS Maintenance," 108,455.71 "
Equanet Ltd," 5,878.20 "
Equifax Plc, 583.00 
Equinox Ltd," 9,800.79 "
Ermina Waters," 1,600.00 "
Esri (UK) Ltd," 1,301.00 "
Etc Venues Ltd, 672.00 
Ethelbert Homes," 40,100.80 "
Ethelred Estate Community Youth Club, 640.00 
Ethelred Nursery School and Children's Centre," 1,600.00 "
Ethelred Tmo," 5,085.28 "
Eve Trakway Ltd," 1,190.00 "
Evelyn Grace Academy," 5,185.00 "
Event Wizards Ltd.," 44,250.00 "
Eversheds LLP," 45,775.00 "
Excelcare Ltd," 1,984.13 "
Experian Ltd," 31,042.13 "
Extrafriend Ltd," 2,598.51 "
F & C Consulting Services," 1,820.00 "
F J Barritt Transport," 1,870.00 "
F M Conway Ltd," 615,785.47 "
F S Properties," 90,226.13 "
Faces In Focus," 2,917.00 "
Fairley House School," 44,500.00 "
Fairlie House," 14,679.44 "
Families For Children (South) Ltd," 63,658.54 "
Family Care Homes Ltd," 2,519.72 "
Family Mosaic," 56,673.84 "
Family Ties Contact Centre," 1,312.50 "
Farmstead Nursing Home," 1,547.92 "
Ferndale Road Day Nursery," 2,545.00 "
Festival Gates," 13,450.00 "
Fieldside Care Home," 4,646.86 "
Fierce Neutral Ltd," 1,470.00 "
First Care Lodge Ltd," 4,207.14 "
Fisher Meredith Solicitors," 13,822.32 "
Flying Angels Gymnastics Club, 668.80 
Focus Education (Lambeth) Ltd," 313,206.52 "
Focused Fostering," 5,362.07 "
Focused Healthcare Ltd," 3,191.20 "
Force Group of Companies Ltd," 5,188.00 "
Foreshaw Building Services Ltd," 21,750.00 "
Foster Care Associates Ltd," 68,668.41 "
Fostering Network," 5,014.00 "
Fostering Outcomes," 13,249.16 "
Foundation66," 14,281.40 "
Four Seasons Health Care Ltd," 54,928.03 "
Foxley Lodge," 1,419.05 "
Frankham Consultancy Group Ltd," 15,530.75 "
Freeways Trust Ltd," 1,964.84 "
Fresh Media Productions," 2,994.00 "
Friends Of Streatham Common," 4,934.00 "
Frontier Support Services Ltd," 50,970.08 "
Fryers Walk Vct Ltd," 4,341.36 "
FTC Kaplan Ltd, 627.83 
Fulham FC Football & Community Scheme Ltd," 8,715.00 "
Fulham Football Club Foundation," 4,000.00 "
Fur Fang Fairy, 720.00 
Furnace Managed Services Ltd," 24,186.00 "
Future Health & Social Care Association C.I.C," 8,225.76 "
G L Hockfield & Co Solicitors, 750.00 
G M B," 7,227.87 "
G T Building Services (Streatham) Ltd," 15,200.00 "
GA Harpers," 17,301.74 "
Galaxy Lettings Ltd," 22,631.00 "
Gallagher Bassett International Ltd," 32,244.50 "
Gardiner & Theobald LLP," 16,178.35 "
Garth House Nursing Home," 1,475.24 "
Gartner UK Ltd," 51,300.00 "
Gazprom Marketing & Trading Retail Ltd," 23,135.92 "
George Browns," 2,404.50 "
George Potter Care Home Limited," 6,178.44 "
Gibsons Lodge," 14,035.21 "
Gillett & Johnston (Croydon) Ltd," 3,500.00 "
Gillian Stringer, 812.00 
Glancestyle Care Homes Ltd," 8,388.29 "
Glen Care Group," 39,340.24 "
God's Ports Housing Society Ltd," 1,648.14 "
Gold Knight Trading Ltd," 13,825.08 "
Goldsborough Home Care," 4,354.33 "
Gowlain Building Group Contractors Ltd," 18,189.06 "
Grace Eyre Foundation," 2,168.48 "
Graham House Residential Care Home," 3,846.17 "
Grange Cottage Residential Home," 1,582.11 "
Greater London Fostering," 34,315.63 "
Greenbushes Nursing Home," 1,957.25 "
Greensleeves Homes Trust," 1,053.73 "
Greenwich Council," 28,773.53 "
Greenwich Leisure Limited," 107,213.33 "
Gresham Care," 12,338.62 "
Gretton Homes," 20,484.25 "
Grove House Residential Care Home," 2,057.51 "
GT Stewart Solicitors," 8,000.00 "
Guernsey Grove Community Project," 2,000.00 "
Guiness Trust Estate, 537.80 
Guys & St Thomas NHS Trust," 4,979.76 "
Harris Bryce Ltd," 5,205.00 "
Harrison Catering Services Ltd," 522,485.44 "
Harrison Group Environmental Ltd," 2,635.50 "
Harvey Nash Plc," 19,522.40 "
Hayes Court," 1,437.73 "
Hazeldene Ltd," 8,414.82 "
Headway," 4,015.02 "
Healthcare & Transport Services," 92,814.55 "
Heath Farm Family Services," 11,982.12 "
Henshall Centre Ltd, 525.00 
Hereson House Ltd," 4,325.16 "
Herne Hill Society, 910.00 
Hestia Housing And Support," 36,018.30 "
Hi Life Properties Ltd," 15,985.18 "
Hillcrest Care Ltd," 5,529.16 "
Hilldales Residential Care Homes," 4,207.14 "
Hillside One Oclock Club," 20,000.00 "
Hilti, 577.06 
Hindwoods Hunter Payne," 4,090.25 "
Holibrook House Ltd," 26,400.00 "
Holistic Community Care Ltd," 16,807.45 "
Holmdene Housing Ltd," 42,768.58 "
Holmwood Nursing Home Ltd," 1,652.39 "
Home Farm Trust Ltd," 2,664.32 "
Homeleigh," 6,827.75 "
Hooklands Nursing Home," 1,269.80 "
Hope Worldwide," 2,513.80 "
Hornsong Ltd," 3,333.33 "
HQN Ltd," 4,059.30 "
Hunter & Partners," 23,000.00 "
Hyder Consulting Ltd," 45,417.00 "
Hytyme Ltd," 2,398.75 "
In Touch Support Ltd," 5,550.00 "
Inclusive Care Support," 6,684.71 "
Incom Telecommunications, 877.64 
Independence Homes Ltd," 19,622.69 "
Independent Community Care Management," 10,348.00 "
Independent Lifestyle Options DCA Ltd," 3,764.29 "
Independent Lifestyles SS LLP," 8,686.20 "
Independent Thinking Ltd," 1,029.73 "
Insala Ltd," 2,000.00 "
Insight," 27,328.92 "
Insight Direct Uk Ltd, 539.10 
Integrated Services Programme," 28,436.61 "
Interserve Technical Services Ltd," 74,704.81 "
Intrinsic Technology Limited," 2,550.00 "
Invicta Building Services Ltd," 37,151.10 "
ISS Eaton," 49,217.47 "
ISS Ltd, 525.00 
IT Lab," 23,178.47 "
J C Decaux Ltd," 2,786.62 "
J S Estates Ltd," 4,687.75 "
Jackie Callaghan," 2,600.00 "
Jacqui Bowers," 1,080.00 "
James Kane Nursery," 13,250.00 "
James Leckey Design Limited," 1,915.00 "
Jamma Umoja (Residential Services) Ltd," 6,618.00 "
Janes House-C Bisessar," 2,381.46 "
Jc Applications," 1,120.00 "
JCM Seating Solutions Ltd," 1,765.00 "
Jeffrey Batchelor," 2,771.68 "
Jerram Falkus Construction Ltd," 14,259.00 "
Jiva HealthCare Ltd," 2,601.25 "
John Burke Associates," 1,088.10 "
Johnson Austin Partnership LLP," 3,510.00 "
Jones & Son, 793.80 
Joycare Home Services Ltd," 10,140.18 "
JP Consultancy and Interim Services Ltd, 900.00 
Judge & Priestley Solicitors," 17,882.11 "
Judith Wilson Consulting," 2,625.00 "
K Martin Builders Ltd," 16,385.00 "
Kairos Community Trust," 4,879.28 "
Kartikeya Solutions Limited t/a Unique Children Home," 4,714.20 "
Kasper Ltd," 3,826.95 "
KBW," 2,500.00 "
Keith Makin Consultancy Ltd," 12,100.00 "
Kendall Cars," 5,465.08 "
Kennedys," 2,176.20 "
Kent County Council," 37,050.49 "
Kent Homefinding and Fostering Ltd t/a The Homefinding and Fostering Agency," 6,082.20 "
Kenwood Care Home," 1,659.56 "
Keratome Ltd, 794.07 
Keyring Living Support Network," 6,747.40 "
Khair Day care," 1,942.00 "
Killby & Gayford Ltd," 2,438.00 "
Killgerm Chemicals Ltd, 526.22 
Kilncroft Rest Home," 2,218.94 "
Kindercare Fostering Ltd," 60,469.80 "
Kings College London," 6,000.00 "
Kingscare Fostering Agency Ltd," 23,451.79 "
Kingsdale Nursing Home," 125,267.02 "
Kinleigh Folkard And Hayward," 4,200.00 "
Kip McGrath Education Centre," 8,340.00 "
Kirkdale Care Centre," 8,583.50 "
Kirkstall Lodge Ltd," 11,887.08 "
Klearwater Supported Homes Ltd," 133,996.24 "
Knights Court," 9,441.28 "
Knox Bhavan Architects," 1,203.35 "
Knyveton Hall," 1,325.25 "
Korcare Ltd," 4,178.57 "
KPMG LLP," 46,987.00 "
Kroll Ontrack Ltd, 777.00 
L & C Gregson Limited," 12,582.90 "
L K Recruitment Ltd," 6,882.20 "
Lakeside Nursing & Residential Home," 3,030.69 "
Lambert Smith Hampton," 9,569.58 "
Lambeth Contact A Family," 14,379.25 "
Lambeth Foster Care Association," 8,000.00 "
Lambeth Horticultural Society," 1,085.00 "
Lambeth Law Centre," 57,051.50 "
Lambeth Lighting Services," 486,412.34 "
Lambeth Living Ltd," 1,971,354.42 "
Lambeth Mencap," 123,394.90 "
Lambeth Music Education Trust," 3,715.00 "
Lambeth Parking Services," 1,200.00 "
Lambeth Walk Day Nursery," 2,844.00 "
Lancedrum Ltd," 23,717.44 "
Land Use Consultants," 21,525.00 "
L'Arche Lambeth Community," 54,399.30 "
Larkfield Hall Ltd," 2,417.69 "
LaSCoT," 6,173.18 "
Laurels Care Centre Ltd," 43,190.34 "
Leagrave Consultancy," 2,000.00 "
Leap UK," 4,086.00 "
Learning Logic Software," 2,200.00 "
Learning Pool Ltd," 1,068.00 "
Ledra Services Ltd," 1,440.00 "
Leigham Lodge Limited," 12,414.70 "
Lengard Ltd," 738,376.59 "
Leonard Cheshire Chipstead Lake," 33,040.65 "
Leonard Cheshire Disability," 8,518.42 "
Leys Park Care Centre," 2,025.71 "
Liberty Printers Ltd," 44,639.91 "
Lifeways Community Care Limited," 23,166.92 "
Lighthouse Education Service," 2,676.00 "
Limetree Healthcare Ltd," 237,939.70 "
Linda Mann," 3,150.00 "
Link Fostering Agency," 6,435.93 "
Linton Fuel Oils Ltd," 10,266.54 "
Little Hayes Care Home," 1,263.25 "
Little Sisters Of The Poor," 17,003.82 "
Little Starz Children's Centre," 2,538.00 "
Live Futures," 4,667.00 "
Livity Ltd," 3,000.00 "
Livius Refurbishments," 1,957.50 "
LKA Educational Consultancy," 6,000.00 "
LOCN, 944.00 
London & Essex Newspapers Ltd," 4,412.50 "
London Borough of Hammersmith & Fulham," 1,478.13 "
London Councils," 160,921.03 "
London Development Agency," 5,520.75 "
London Letterbox Marketing," 1,717.44 "
London Mutual Credit Union," 11,958.00 "
London Printworks Trust, 800.00 
London South Bank University," 10,401.05 "
London Trading Standards Authorities," 1,500.00 "
Look Ahead Housing & Care Ltd," 71,553.97 "
Loomis UK Ltd, 922.99 
Loughborough Community Centre Creche," 2,154.00 "
Loughborough EMB," 85,673.65 "
Loughborough Junction Action Group," 2,000.00 "
L'Ouverture Trust Limited," 3,500.00 "
Luisa Ribeiro," 2,800.00 "
Lyco Direct Ltd," 4,044.97 "
Mace Ltd," 10,577.63 "
Mace Montessori Schools Ltd, 785.00 
Manon House," 18,485.16 "
Mary Hare Grammar School," 18,030.00 "
MAS Systems Ltd," 2,325.15 "
Masters Legal Costs Services," 3,770.01 "
Matrix SCM Ltd," 1,311,739.70 "
Matthew Feldman," 3,163.54 "
Meadbank Nursing Centre," 1,736.27 "
Mears," 1,286.45 "
Mears Limited," 747,951.18 "
Medicrest Limited t/a Acorn Care Homes," 23,350.33 "
Mediworld Limited, 551.64 
Mental Health Care Uk Ltd," 14,918.53 "
Mentivation Services," 2,400.00 "
Mercer Ltd," 21,107.50 "
Merton Citizens Advice Bureaux Ltd," 13,240.14 "
Methodist Homes," 1,441.72 "
Metropolitan Housing Trust London," 7,368.18 "
Metropolitan Support Trust," 84,887.88 "
Midos Estates Ltd," 256,545.67 "
Milbury Care Services Ltd," 4,694.95 "
Milton Court Care Centre," 3,131.00 "
Miss Barbara Frempong," 1,826.00 "
Miss Nneka Akudolu," 2,450.00 "
Mission Care," 7,407.48 "
MJ Events Support Ltd," 1,331.30 "
MJF Corporate Guarding Ltd," 202,393.13 "
Moments Fostering Ltd," 7,846.10 "
Mondale Estates Ltd," 13,514.93 "
Monkey Puzzle Day Nurseries Ltd," 1,738.00 "
Monterpoint Technologies," 3,781.26 "
Montrose Building Services Ltd," 32,124.55 "
Mornington Hall Nursing Home," 2,377.25 "
Morrison Facilities Services Ltd," 1,182,455.66 "
Morrison Spowart Solicitors," 9,500.00 "
Mouchel Traffic Support Ltd," 17,250.00 "
Mount Carmel," 6,150.84 "
MQ Metal Fabrication Ltd, 600.00 
Mr Armando Shehu," 1,390.00 "
Mr D S Taak," 182,712.75 "
Mr E J Betts, 650.00 
Mr F Hosanee," 11,307.65 "
Mr Furkhan.M.Firoos Khan," 8,929.76 "
Mr Harold King," 2,580.00 "
Mr J K S Patel," 22,688.90 "
Mr John Stephens," 8,000.00 "
Mr Louis Anosike, 975.45 
Mr Mark Payne," 5,775.47 "
Mr Michael Scharf," 1,300.00 "
Mrs C Patel," 1,070.14 "
Mrs Mahira Azawi," 3,924.00 "
Mrs. C.C. von Eisenhart-Goodwin, 555.00 
Ms Desnet Silassie," 1,970.00 "
Ms Donna Daniel, 858.23 
Ms Kiron Singh," 5,549.82 "
Mulalley & Co Ltd," 8,351.08 "
MVA Consultancy Ltd," 1,500.00 "
N Hosanee (Roselands)," 18,598.90 "
N Notaro Home Ltd.," 7,081.53 "
Nacro," 22,246.60 "
Nas Services Ltd," 93,386.59 "
National Autistic Society," 19,984.36 "
National Childminding Association, 541.80 
National Fostering Agency," 113,780.98 "
National Society For Epilepsy," 12,773.31 "
Neilcott Construction Ltd," 214,668.65 "
Nellsar Ltd," 6,001.95 "
Neopost Limited, 590.81 
New Century Care Ltd," 1,688.04 "
New Directions," 2,285.71 "
New Information Paradigms Ltd," 21,100.00 "
New Leaf Books," 1,279.50 "
Newham House Supporting People Ltd," 24,879.86 "
Next Step Fostering," 8,582.57 "
Nicholas James Care Homes Ltd," 1,713.99 "
Nielsen Book Services Ltd," 4,685.00 "
Nightingale House," 3,434.84 "
Nikki Aduba," 3,535.73 "
Noetix Corporation," 9,995.00 "
Norbury Hall Residential Care Home," 18,478.63 "
Norbury Property Services (London) Ltd," 160,868.70 "
Norhtcliffe Media Ltd t/a A&N Media Finance Services Ltd, 592.35 
Norseman Direct Ltd, 660.00 
North Hill House Priory," 105,602.60 "
North Lambeth Partnership Arts, 897.00 
North Surrey Group Svcs Ltd," 5,605.72 "
Northgate Information Solutions Uk Ltd," 12,378.00 "
Norwood Manor Nursery," 6,908.00 "
Norwood Ravenswood Services Ltd," 5,823.79 "
NSL Limited," 931,893.36 "
Nuffield Orthopaedic Centre Nhs Trust," 1,737.51 "
Nu-Phalt," 5,635.00 "
OAK Residential Home," 2,148.96 "
Oakfield Easton Maudit Ltd," 3,981.95 "
Oakfield Nursery," 29,263.00 "
Oasis, 600.00 
Oasis Care And Training Agency," 8,830.90 "
Oban House," 1,567.62 "
Oco Ltd," 571,649.38 "
OCR," 1,873.50 "
OCS Group UK Limited t/a Cannon," 52,667.07 "
Odyssey Care Solutions For Today," 5,305.00 "
Odyssey Lyle," 7,239.03 "
Office Depot UK Ltd, 789.55 
Olive Tree Day Nursery," 1,913.00 "
One Housing Group," 9,223.28 "
One Step At A Time," 13,947.44 "
Online Ergonomics Ltd," 1,279.77 "
Orbis Property Protection Ltd," 23,420.00 "
Orchard End Group," 6,596.00 "
Orchids Fostering for Children LLP," 7,994.76 "
Orland Limited & Blue Chip Trading Limited No 2 Account," 43,632.50 "
Outlook Fostering Services Ltd," 5,791.80 "
Oxford Computer Consultants Ltd," 13,476.00 "
